Date,Open,High,Low,Close,Adj Close,Volume
2007-03-09,91.81999969482422,91.81999969482422,91.81999969482422,91.81999969482422,91.81999969482422,0
2007-03-12,90.0199966430664,90.0199966430664,90.0199966430664,90.0199966430664,90.0199966430664,0
2007-03-13,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,0
2007-03-14,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,0
2007-03-15,99.55000305175781,99.55000305175781,99.55000305175781,99.55000305175781,99.55000305175781,0
2007-03-16,102.73999786376953,102.73999786376953,102.73999786376953,102.73999786376953,102.73999786376953,0
2007-03-19,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,0
2007-03-20,89.55000305175781,89.55000305175781,89.55000305175781,89.55000305175781,89.55000305175781,0
2007-03-21,94.12999725341797,94.12999725341797,94.12999725341797,94.12999725341797,94.12999725341797,0
2007-03-22,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,95.5199966430664,0
2007-03-23,96.37000274658203,96.37000274658203,96.37000274658203,96.37000274658203,96.37000274658203,0
2007-03-26,95.94999694824219,95.94999694824219,95.94999694824219,95.94999694824219,95.94999694824219,0
2007-03-27,101.0,101.0,101.0,101.0,101.0,0
2007-03-28,104.79000091552734,104.79000091552734,104.79000091552734,104.79000091552734,104.79000091552734,0
2007-03-29,102.30999755859375,102.30999755859375,102.30999755859375,102.30999755859375,102.30999755859375,0
2007-03-30,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,0
2007-04-02,98.91999816894531,98.91999816894531,98.91999816894531,98.91999816894531,98.91999816894531,0
2007-04-03,94.9800033569336,94.9800033569336,94.9800033569336,94.9800033569336,94.9800033569336,0
2007-04-04,96.12000274658203,96.12000274658203,96.12000274658203,96.12000274658203,96.12000274658203,0
2007-04-05,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,0
2007-04-09,92.30000305175781,92.30000305175781,92.30000305175781,92.30000305175781,92.30000305175781,0
2007-04-10,87.37000274658203,87.37000274658203,87.37000274658203,87.37000274658203,87.37000274658203,0
2007-04-11,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,0
2007-04-12,91.37999725341797,91.37999725341797,91.37999725341797,91.37999725341797,91.37999725341797,0
2007-04-13,88.70999908447266,88.70999908447266,88.70999908447266,88.70999908447266,88.70999908447266,0
2007-04-16,83.9800033569336,83.9800033569336,83.9800033569336,83.9800033569336,83.9800033569336,0
2007-04-17,83.68000030517578,83.68000030517578,83.68000030517578,83.68000030517578,83.68000030517578,0
2007-04-18,80.58999633789062,80.58999633789062,80.58999633789062,80.58999633789062,80.58999633789062,0
2007-04-19,77.91000366210938,77.91000366210938,77.91000366210938,77.91000366210938,77.91000366210938,0
2007-04-20,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,79.18000030517578,0
2007-04-23,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,0
2007-04-24,77.83000183105469,77.83000183105469,77.83000183105469,77.83000183105469,77.83000183105469,0
2007-04-25,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,0
2007-04-26,81.66999816894531,81.66999816894531,81.66999816894531,81.66999816894531,81.66999816894531,0
2007-04-27,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,80.66000366210938,0
2007-04-30,85.33000183105469,85.33000183105469,85.33000183105469,85.33000183105469,85.33000183105469,0
2007-05-01,81.27999877929688,81.27999877929688,81.27999877929688,81.27999877929688,81.27999877929688,0
2007-05-02,82.58999633789062,82.58999633789062,82.58999633789062,82.58999633789062,82.58999633789062,0
2007-05-03,78.80999755859375,78.80999755859375,78.80999755859375,78.80999755859375,78.80999755859375,0
2007-05-04,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,0
2007-05-07,78.51000213623047,78.51000213623047,78.51000213623047,78.51000213623047,78.51000213623047,0
2007-05-08,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,0
2007-05-09,85.88999938964844,85.88999938964844,85.88999938964844,85.88999938964844,85.88999938964844,0
2007-05-10,83.58000183105469,83.58000183105469,83.58000183105469,83.58000183105469,83.58000183105469,0
2007-05-11,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,79.47000122070312,0
2007-05-14,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,82.0199966430664,0
2007-05-15,76.68000030517578,76.68000030517578,76.68000030517578,76.68000030517578,76.68000030517578,0
2007-05-16,70.26000213623047,70.26000213623047,70.26000213623047,70.26000213623047,70.26000213623047,0
2007-05-17,72.94000244140625,72.94000244140625,72.94000244140625,72.94000244140625,72.94000244140625,0
2007-05-18,75.43000030517578,75.43000030517578,75.43000030517578,75.43000030517578,75.43000030517578,0
2007-05-21,71.81999969482422,71.81999969482422,71.81999969482422,71.81999969482422,71.81999969482422,0
2007-05-22,72.36000061035156,72.36000061035156,72.36000061035156,72.36000061035156,72.36000061035156,0
2007-05-23,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,0
2007-05-24,74.36000061035156,74.36000061035156,74.36000061035156,74.36000061035156,74.36000061035156,0
2007-05-25,72.41999816894531,72.41999816894531,72.41999816894531,72.41999816894531,72.41999816894531,0
2007-05-29,72.4800033569336,72.4800033569336,72.4800033569336,72.4800033569336,72.4800033569336,0
2007-05-30,71.61000061035156,71.61000061035156,71.61000061035156,71.61000061035156,71.61000061035156,0
2007-05-31,72.19999694824219,72.19999694824219,72.19999694824219,72.19999694824219,72.19999694824219,0
2007-06-01,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,70.19000244140625,0
2007-06-04,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,70.73999786376953,0
2007-06-05,69.23999786376953,69.23999786376953,69.23999786376953,69.23999786376953,69.23999786376953,0
2007-06-06,72.05999755859375,72.05999755859375,72.05999755859375,72.05999755859375,72.05999755859375,0
2007-06-07,75.83000183105469,75.83000183105469,75.83000183105469,75.83000183105469,75.83000183105469,0
2007-06-08,70.69000244140625,70.69000244140625,70.69000244140625,70.69000244140625,70.69000244140625,0
2007-06-11,68.7300033569336,68.7300033569336,68.7300033569336,68.7300033569336,68.7300033569336,0
2007-06-12,69.4800033569336,69.4800033569336,69.4800033569336,69.4800033569336,69.4800033569336,0
2007-06-13,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,68.80999755859375,0
2007-06-14,63.52000045776367,63.52000045776367,63.52000045776367,63.52000045776367,63.52000045776367,0
2007-06-15,64.02999877929688,64.02999877929688,64.02999877929688,64.02999877929688,64.02999877929688,0
2007-06-18,66.76000213623047,66.76000213623047,66.76000213623047,66.76000213623047,66.76000213623047,0
2007-06-19,67.23999786376953,67.23999786376953,67.23999786376953,67.23999786376953,67.23999786376953,0
2007-06-20,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,0
2007-06-21,74.76000213623047,74.76000213623047,74.76000213623047,74.76000213623047,74.76000213623047,0
2007-06-22,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,0
2007-06-25,78.06999969482422,78.06999969482422,78.06999969482422,78.06999969482422,78.06999969482422,0
2007-06-26,82.01000213623047,82.01000213623047,82.01000213623047,82.01000213623047,82.01000213623047,0
2007-06-27,78.4800033569336,78.4800033569336,78.4800033569336,78.4800033569336,78.4800033569336,0
2007-06-28,76.04000091552734,76.04000091552734,76.04000091552734,76.04000091552734,76.04000091552734,0
2007-06-29,76.94000244140625,76.94000244140625,76.94000244140625,76.94000244140625,76.94000244140625,0
2007-07-02,75.55999755859375,75.55999755859375,75.55999755859375,75.55999755859375,75.55999755859375,0
2007-07-03,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,0
2007-07-05,75.86000061035156,75.86000061035156,75.86000061035156,75.86000061035156,75.86000061035156,0
2007-07-06,74.8499984741211,74.8499984741211,74.8499984741211,74.8499984741211,74.8499984741211,0
2007-07-09,73.05000305175781,73.05000305175781,73.05000305175781,73.05000305175781,73.05000305175781,0
2007-07-10,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,0
2007-07-11,81.55000305175781,81.55000305175781,81.55000305175781,81.55000305175781,81.55000305175781,0
2007-07-12,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,0
2007-07-13,76.6500015258789,76.6500015258789,76.6500015258789,76.6500015258789,76.6500015258789,0
2007-07-16,72.55999755859375,72.55999755859375,72.55999755859375,72.55999755859375,72.55999755859375,0
2007-07-17,72.41000366210938,72.41000366210938,72.41000366210938,72.41000366210938,72.41000366210938,0
2007-07-18,73.56999969482422,73.56999969482422,73.56999969482422,73.56999969482422,73.56999969482422,0
2007-07-19,72.0199966430664,72.0199966430664,72.0199966430664,72.0199966430664,72.0199966430664,0
2007-07-20,73.76000213623047,73.76000213623047,73.76000213623047,73.76000213623047,73.76000213623047,0
2007-07-23,74.55999755859375,74.55999755859375,74.55999755859375,74.55999755859375,74.55999755859375,0
2007-07-24,79.31999969482422,79.31999969482422,79.31999969482422,79.31999969482422,79.31999969482422,0
2007-07-25,75.30999755859375,75.30999755859375,75.30999755859375,75.30999755859375,75.30999755859375,0
2007-07-26,87.37999725341797,87.37999725341797,87.37999725341797,87.37999725341797,87.37999725341797,0
2007-07-27,97.2300033569336,97.2300033569336,97.2300033569336,97.2300033569336,97.2300033569336,0
2007-07-30,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,0
2007-07-31,104.08000183105469,104.08000183105469,104.08000183105469,104.08000183105469,104.08000183105469,0
2007-08-01,108.86000061035156,108.86000061035156,108.86000061035156,108.86000061035156,108.86000061035156,0
2007-08-02,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,0
2007-08-03,104.05000305175781,104.05000305175781,104.05000305175781,104.05000305175781,104.05000305175781,0
2007-08-06,95.22000122070312,95.22000122070312,95.22000122070312,95.22000122070312,95.22000122070312,0
2007-08-07,85.95999908447266,85.95999908447266,85.95999908447266,85.95999908447266,85.95999908447266,0
2007-08-08,82.5199966430664,82.5199966430664,82.5199966430664,82.5199966430664,82.5199966430664,0
2007-08-09,99.87000274658203,99.87000274658203,99.87000274658203,99.87000274658203,99.87000274658203,0
2007-08-10,108.91000366210938,108.91000366210938,108.91000366210938,108.91000366210938,108.91000366210938,0
2007-08-13,108.56999969482422,108.56999969482422,108.56999969482422,108.56999969482422,108.56999969482422,0
2007-08-14,114.95999908447266,114.95999908447266,114.95999908447266,114.95999908447266,114.95999908447266,0
2007-08-15,121.66999816894531,121.66999816894531,121.66999816894531,121.66999816894531,121.66999816894531,0
2007-08-16,142.99000549316406,142.99000549316406,142.99000549316406,142.99000549316406,142.99000549316406,0
2007-08-17,133.8699951171875,133.8699951171875,133.8699951171875,133.8699951171875,133.8699951171875,0
2007-08-20,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,0
2007-08-21,122.5999984741211,122.5999984741211,122.5999984741211,122.5999984741211,122.5999984741211,0
2007-08-22,117.47000122070312,117.47000122070312,117.47000122070312,117.47000122070312,117.47000122070312,0
2007-08-23,117.41999816894531,117.41999816894531,117.41999816894531,117.41999816894531,117.41999816894531,0
2007-08-24,111.94999694824219,111.94999694824219,111.94999694824219,111.94999694824219,111.94999694824219,0
2007-08-27,115.23999786376953,115.23999786376953,115.23999786376953,115.23999786376953,115.23999786376953,0
2007-08-28,119.79000091552734,119.79000091552734,119.79000091552734,119.79000091552734,119.79000091552734,0
2007-08-29,113.22000122070312,113.22000122070312,113.22000122070312,113.22000122070312,113.22000122070312,0
2007-08-30,112.66000366210938,112.66000366210938,112.66000366210938,112.66000366210938,112.66000366210938,0
2007-08-31,109.2699966430664,109.2699966430664,109.2699966430664,109.2699966430664,109.2699966430664,0
2007-09-04,104.87000274658203,104.87000274658203,104.87000274658203,104.87000274658203,104.87000274658203,0
2007-09-05,107.91000366210938,107.91000366210938,107.91000366210938,107.91000366210938,107.91000366210938,0
2007-09-06,106.5999984741211,106.5999984741211,106.5999984741211,106.5999984741211,106.5999984741211,0
2007-09-07,108.22000122070312,108.22000122070312,108.22000122070312,108.22000122070312,108.22000122070312,0
2007-09-10,107.06999969482422,107.06999969482422,107.06999969482422,107.06999969482422,107.06999969482422,0
2007-09-11,103.75,103.75,103.75,103.75,103.75,0
2007-09-12,106.94999694824219,106.94999694824219,106.94999694824219,106.94999694824219,106.94999694824219,0
2007-09-13,104.62999725341797,104.62999725341797,104.62999725341797,104.62999725341797,104.62999725341797,0
2007-09-14,104.38999938964844,104.38999938964844,104.38999938964844,104.38999938964844,104.38999938964844,0
2007-09-17,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,102.22000122070312,0
2007-09-18,92.33000183105469,92.33000183105469,92.33000183105469,92.33000183105469,92.33000183105469,0
2007-09-19,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,0
2007-09-20,97.37999725341797,97.37999725341797,97.37999725341797,97.37999725341797,97.37999725341797,0
2007-09-21,98.13999938964844,98.13999938964844,98.13999938964844,98.13999938964844,98.13999938964844,0
2007-09-24,94.2699966430664,94.2699966430664,94.2699966430664,94.2699966430664,94.2699966430664,0
2007-09-25,94.33000183105469,94.33000183105469,94.33000183105469,94.33000183105469,94.33000183105469,0
2007-09-26,89.48999786376953,89.48999786376953,89.48999786376953,89.48999786376953,89.48999786376953,0
2007-09-27,87.56999969482422,87.56999969482422,87.56999969482422,87.56999969482422,87.56999969482422,0
2007-09-28,87.12999725341797,87.12999725341797,87.12999725341797,87.12999725341797,87.12999725341797,0
2007-10-01,84.4800033569336,84.4800033569336,84.4800033569336,84.4800033569336,84.4800033569336,0
2007-10-02,88.73999786376953,88.73999786376953,88.73999786376953,88.73999786376953,88.73999786376953,0
2007-10-03,87.6500015258789,87.6500015258789,87.6500015258789,87.6500015258789,87.6500015258789,0
2007-10-04,89.37999725341797,89.37999725341797,89.37999725341797,89.37999725341797,89.37999725341797,0
2007-10-05,83.91000366210938,83.91000366210938,83.91000366210938,83.91000366210938,83.91000366210938,0
2007-10-08,84.95999908447266,84.95999908447266,84.95999908447266,84.95999908447266,84.95999908447266,0
2007-10-09,79.93000030517578,79.93000030517578,79.93000030517578,79.93000030517578,79.93000030517578,0
2007-10-10,87.45999908447266,87.45999908447266,87.45999908447266,87.45999908447266,87.45999908447266,0
2007-10-11,95.77999877929688,95.77999877929688,95.77999877929688,95.77999877929688,95.77999877929688,0
2007-10-12,90.62999725341797,90.62999725341797,90.62999725341797,90.62999725341797,90.62999725341797,0
2007-10-15,86.18000030517578,86.18000030517578,86.18000030517578,86.18000030517578,86.18000030517578,0
2007-10-16,91.47000122070312,91.47000122070312,91.47000122070312,91.47000122070312,91.47000122070312,0
2007-10-17,89.4800033569336,89.4800033569336,89.4800033569336,89.4800033569336,89.4800033569336,0
2007-10-18,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,83.37000274658203,0
2007-10-19,91.55999755859375,91.55999755859375,91.55999755859375,91.55999755859375,91.55999755859375,0
2007-10-22,88.16999816894531,88.16999816894531,88.16999816894531,88.16999816894531,88.16999816894531,0
2007-10-23,86.41999816894531,86.41999816894531,86.41999816894531,86.41999816894531,86.41999816894531,0
2007-10-24,89.13999938964844,89.13999938964844,89.13999938964844,89.13999938964844,89.13999938964844,0
2007-10-25,90.81999969482422,90.81999969482422,90.81999969482422,90.81999969482422,90.81999969482422,0
2007-10-26,95.36000061035156,95.36000061035156,95.36000061035156,95.36000061035156,95.36000061035156,0
2007-10-29,95.01000213623047,95.01000213623047,95.01000213623047,95.01000213623047,95.01000213623047,0
2007-10-30,100.37000274658203,100.37000274658203,100.37000274658203,100.37000274658203,100.37000274658203,0
2007-10-31,93.62000274658203,93.62000274658203,93.62000274658203,93.62000274658203,93.62000274658203,0
2007-11-01,97.52999877929688,97.52999877929688,97.52999877929688,97.52999877929688,97.52999877929688,0
2007-11-02,97.45999908447266,97.45999908447266,97.45999908447266,97.45999908447266,97.45999908447266,0
2007-11-05,97.29000091552734,97.29000091552734,97.29000091552734,97.29000091552734,97.29000091552734,0
2007-11-06,92.69999694824219,92.69999694824219,92.69999694824219,92.69999694824219,92.69999694824219,0
2007-11-07,98.16999816894531,98.16999816894531,98.16999816894531,98.16999816894531,98.16999816894531,0
2007-11-08,97.36000061035156,97.36000061035156,97.36000061035156,97.36000061035156,97.36000061035156,0
2007-11-09,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,0
2007-11-12,98.08999633789062,98.08999633789062,98.08999633789062,98.08999633789062,98.08999633789062,0
2007-11-13,92.58000183105469,92.58000183105469,92.58000183105469,92.58000183105469,92.58000183105469,0
2007-11-14,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,0
2007-11-15,92.95999908447266,92.95999908447266,92.95999908447266,92.95999908447266,92.95999908447266,0
2007-11-16,92.80000305175781,92.80000305175781,92.80000305175781,92.80000305175781,92.80000305175781,0
2007-11-19,91.12999725341797,91.12999725341797,91.12999725341797,91.12999725341797,91.12999725341797,0
2007-11-20,91.33999633789062,91.33999633789062,91.33999633789062,91.33999633789062,91.33999633789062,0
2007-11-21,94.48999786376953,94.48999786376953,94.48999786376953,94.48999786376953,94.48999786376953,0
2007-11-23,89.62000274658203,89.62000274658203,89.62000274658203,89.62000274658203,89.62000274658203,0
2007-11-26,91.55000305175781,91.55000305175781,91.55000305175781,91.55000305175781,91.55000305175781,0
2007-11-27,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219,0
2007-11-28,91.62000274658203,91.62000274658203,91.62000274658203,91.62000274658203,91.62000274658203,0
2007-11-29,91.08000183105469,91.08000183105469,91.08000183105469,91.08000183105469,91.08000183105469,0
2007-11-30,88.87999725341797,88.87999725341797,88.87999725341797,88.87999725341797,88.87999725341797,0
2007-12-03,87.44999694824219,87.44999694824219,87.44999694824219,87.44999694824219,87.44999694824219,0
2007-12-04,86.8499984741211,86.8499984741211,86.8499984741211,86.8499984741211,86.8499984741211,0
2007-12-05,83.08000183105469,83.08000183105469,83.08000183105469,83.08000183105469,83.08000183105469,0
2007-12-06,81.51000213623047,81.51000213623047,81.51000213623047,81.51000213623047,81.51000213623047,0
2007-12-07,82.47000122070312,82.47000122070312,82.47000122070312,82.47000122070312,82.47000122070312,0
2007-12-10,81.5,81.5,81.5,81.5,81.5,0
2007-12-11,82.58000183105469,82.58000183105469,82.58000183105469,82.58000183105469,82.58000183105469,0
2007-12-12,89.41000366210938,89.41000366210938,89.41000366210938,89.41000366210938,89.41000366210938,0
2007-12-13,88.19000244140625,88.19000244140625,88.19000244140625,88.19000244140625,88.19000244140625,0
2007-12-14,85.81999969482422,85.81999969482422,85.81999969482422,85.81999969482422,85.81999969482422,0
2007-12-17,85.37999725341797,85.37999725341797,85.37999725341797,85.37999725341797,85.37999725341797,0
2007-12-18,80.83000183105469,80.83000183105469,80.83000183105469,80.83000183105469,80.83000183105469,0
2007-12-19,83.47000122070312,83.47000122070312,83.47000122070312,83.47000122070312,83.47000122070312,0
2007-12-20,79.44000244140625,79.44000244140625,79.44000244140625,79.44000244140625,79.44000244140625,0
2007-12-21,82.87000274658203,82.87000274658203,82.87000274658203,82.87000274658203,82.87000274658203,0
2007-12-24,79.8499984741211,79.8499984741211,79.8499984741211,79.8499984741211,79.8499984741211,0
2007-12-26,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,80.79000091552734,0
2007-12-27,84.36000061035156,84.36000061035156,84.36000061035156,84.36000061035156,84.36000061035156,0
2007-12-28,84.02999877929688,84.02999877929688,84.02999877929688,84.02999877929688,84.02999877929688,0
2007-12-31,82.19000244140625,82.19000244140625,82.19000244140625,82.19000244140625,82.19000244140625,0
2008-01-02,80.58000183105469,80.58000183105469,80.58000183105469,80.58000183105469,80.58000183105469,0
2008-01-03,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,79.33000183105469,0
2008-01-04,81.45999908447266,81.45999908447266,81.45999908447266,81.45999908447266,81.45999908447266,0
2008-01-07,79.51000213623047,79.51000213623047,79.51000213623047,79.51000213623047,79.51000213623047,0
2008-01-08,79.58999633789062,79.58999633789062,79.58999633789062,79.58999633789062,79.58999633789062,0
2008-01-09,89.37000274658203,89.37000274658203,89.37000274658203,89.37000274658203,89.37000274658203,0
2008-01-10,84.9800033569336,84.9800033569336,84.9800033569336,84.9800033569336,84.9800033569336,0
2008-01-11,84.66000366210938,84.66000366210938,84.66000366210938,84.66000366210938,84.66000366210938,0
2008-01-14,86.95999908447266,86.95999908447266,86.95999908447266,86.95999908447266,86.95999908447266,0
2008-01-15,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,81.12999725341797,0
2008-01-16,80.51000213623047,80.51000213623047,80.51000213623047,80.51000213623047,80.51000213623047,0
2008-01-17,84.98999786376953,84.98999786376953,84.98999786376953,84.98999786376953,84.98999786376953,0
2008-01-18,77.23999786376953,77.23999786376953,77.23999786376953,77.23999786376953,77.23999786376953,0
2008-01-22,86.58000183105469,86.58000183105469,86.58000183105469,86.58000183105469,86.58000183105469,0
2008-01-23,82.68000030517578,82.68000030517578,82.68000030517578,82.68000030517578,82.68000030517578,0
2008-01-24,81.30999755859375,81.30999755859375,81.30999755859375,81.30999755859375,81.30999755859375,0
2008-01-25,79.0,79.0,79.0,79.0,79.0,0
2008-01-28,76.43000030517578,76.43000030517578,76.43000030517578,76.43000030517578,76.43000030517578,0
2008-01-29,77.45999908447266,77.45999908447266,77.45999908447266,77.45999908447266,77.45999908447266,0
2008-01-30,76.41000366210938,76.41000366210938,76.41000366210938,76.41000366210938,76.41000366210938,0
2008-01-31,75.20999908447266,75.20999908447266,75.20999908447266,75.20999908447266,75.20999908447266,0
2008-02-01,73.94000244140625,73.94000244140625,73.94000244140625,73.94000244140625,73.94000244140625,0
2008-02-04,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,0
2008-02-05,75.05999755859375,75.05999755859375,75.05999755859375,75.05999755859375,75.05999755859375,0
2008-02-06,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,74.62999725341797,0
2008-02-07,72.0,72.0,72.0,72.0,72.0,0
2008-02-08,72.5999984741211,72.5999984741211,72.5999984741211,72.5999984741211,72.5999984741211,0
2008-02-11,71.41000366210938,71.41000366210938,71.41000366210938,71.41000366210938,71.41000366210938,0
2008-02-12,72.5199966430664,72.5199966430664,72.5199966430664,72.5199966430664,72.5199966430664,0
2008-02-13,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,0
2008-02-14,69.2300033569336,69.2300033569336,69.2300033569336,69.2300033569336,69.2300033569336,0
2008-02-15,74.72000122070312,74.72000122070312,74.72000122070312,74.72000122070312,74.72000122070312,0
2008-02-19,69.5999984741211,69.5999984741211,69.5999984741211,69.5999984741211,69.5999984741211,0
2008-02-20,71.29000091552734,71.29000091552734,71.29000091552734,71.29000091552734,71.29000091552734,0
2008-02-21,69.6500015258789,69.6500015258789,69.6500015258789,69.6500015258789,69.6500015258789,0
2008-02-22,65.47000122070312,65.47000122070312,65.47000122070312,65.47000122070312,65.47000122070312,0
